,ItemID,WordID,Word,WordDef,SentenceID,Sentence,SentenceDef,UnitID
444,1792591,7494311,振る,【他动词・五段/一类】挥动，摆动,1133451,手を[振り]ます。,挥手。,46
445,1792592,7494312,見える,【自动词・一段/二类】看到，看得见,10055413,字が小さくてはっきり[見え]ません。,字写得太小，看不清。,46
446,1792593,7494313,聞こえる,【自动词・一段/二类】听到，听得见,1133453,泣き声が[聞こえ]ます。,听见哭声。,46
447,1792594,8513908,通じる,【自动词・一段/二类】通过，相通,1137890,外国語が[通じ]ます。,会外语。,46
448,1792595,7434074,揚げる,【他动词・一段/二类】举；抬扬；抬高,1095448,凧を[揚げ]に行きませんか。,去放风筝吗？,46
449,1792596,7451645,慣れる,【自动词・一段/二类】习惯,1133456,北京の生活に[慣れる]のに苦労しましたか。,为了习惯北京的生活吃了很多苦吧！,46
450,1792597,7494316,濡れる,【自动词・一段/二类】淋湿，打湿,1134634,洋服は雨に[濡れ]られます。,衣服被雨淋湿了。,46
451,1792598,8513909,焼ける,【自动词・一段/二类】着火，燃烧,1133458,火で[焼け]ます。,用火烧。,46
452,1792599,7494317,下げる,【他动词・一段/二类】降低，下降,10177558,手を[下げます]。,放下（举着的）手。,46
453,1792600,7494318,失敗,【名・自动词・サ变/三类】出岔子，失败,1133460,結果は[失敗]に終わりました。,结果却以失败而告终。,47
454,1792601,7494319,苦労,【名・形容动词/ナ形容词・自动词・サ变/三类】辛苦，辛劳,1133461,ここの生活に慣れるのに[苦労]しましたか。,为了习惯这里的生活，（你）吃了很多苦吧！,47
455,1792602,7437876,びっくり,【副词・自动词・サ变/三类】吃惊，吓一跳,1133462,そんな手紙が届いたなんて、[びっくり]しました。,收到那样的信件，（我）吃了一惊。,47
456,1792603,7434319,出席,【名・自动词・サ变/三类】出席,1095689,来週のパーティーの件ですが、ご[出席]の有無をお知らせください。,关于下周聚会，请告知出席与否。,47
457,1792604,7494320,悲しい,【形容词/イ形容词】悲伤，悲哀,1133464,ペットが亡くなって、[悲しい]です。,宠物死了很悲伤。,47
458,1792605,7517635,本当,【名・形容动词/ナ形容词】真正；本来；实在,1157041,日本人の[本当]の顔はわかりません。,不清楚日本人真正的一面。,47
459,1792606,7494322,とにかく,【副词】特别是，总之,1133466,[とにかく]最初は言葉が通じなくて、とても困りました。,总之，一开始语言不通，很困扰。,47
460,1792607,7494323,まだまだ,【副词】还，尚，仍,1133467,いいえ、[まだまだ]です。,不不，还不够。,47
461,1792608,7434313,ぺらぺら,【副词・形容动词/ナ形容词】流利；单薄；哗啦哗啦,1095685,彼女は中国語が[ぺらぺら]だ。,她中国话讲得很流利。,47
462,1792609,7494325,ワンワン,【副词】（狗）汪汪（叫）,1133469,隣の犬はずっと[ワンワン]吠えています。,隔壁的狗一直在汪汪地叫。,47
463,1792610,7494326,ザーザー,【副词】（雨）哗啦哗啦,1097034,雨が[ザーザー]降っています。,雨哗啦啦地下。,48
464,1792611,7494327,すやすや,【副词】香甜地，安静地,1133470,赤ちゃんが[すやすや]眠っています。,婴儿睡得很安稳。,48
465,1792612,7494328,くねくね,【副词】弯曲，弯弯曲曲,1133471,山道が[くねくね]しています。,山路弯弯曲曲。,48
466,1792613,7494329,メキシコ,【名词】墨西哥,1133472,[メキシコ]はどこですか。,墨西哥在哪里？,48
467,1792614,7494330,用事,【名词】事情,1133473,今日はちょっと[用事]があるんです。,今天有事要办。,48
468,1792615,7431948,大会,【名词】大会,1133474,明日雨が降ったら、マラソン[大会]は中止です。,明天如果下雨，马拉松大会就会取消。,48
469,1792616,7428260,規模,【名词】规模,1133475,[規模]が大きいです。,规模很大。,48
470,1792617,7494331,計画,【名词】计划,1133476,道の建設[計画]に賛成します。,对道路建设的计划表示赞成。,48
471,1792618,7448717,規則,【名词】规则,1134638,この場合は、今までの[規則]に準じます。,这种情况，就按照一直以来的规则。,48
472,1792619,7494332,費用,【名词】费用,1133478,[費用]はいくらかかりますか。,一共花多少钱？,48
473,1792620,7451974,塩,【名词】盐，食盐,1133479,粉に水と[塩]を加えて作ります。,用面粉加入水和盐做出来的。,49
474,1792621,7494333,メダル,【名词】纪念章，奖牌,1133480,金[メダル]を取ります。,拿金牌。,49
475,1792622,7494334,ソフト,【名词】软件,1133481,ゲームをやりたいなら、この[ソフト]が面白いです。,想玩游戏的话，这款软件不错。,49
476,1792623,7494335,犯人,【名词】犯人，罪人,1133482,[犯人]を逮捕します。,逮捕犯人。,49
477,1792624,7457329,川,【名词】河，河流,1133483,この[川]は5000メートルもあります。,这条河长有五千米。,49
478,1792625,7494336,鉄道,【名词】火车，铁路，铁道,1133484,[鉄道]なら2時間ぐらいですね。,坐火车的话需要两个多小时。,49
479,1792626,7494337,全長,【名词】全长,1133485,長城の[全長]は5000キロメートル以上あります。,长城全长五千公里以上。,49
480,1792627,7494338,番号,【名词】号码，番号,1133486,陳さんの電話[番号]が分かりません。,我不知道小陈的电话号码。,49
481,1792628,7494339,単位,【名词】计量单位,1133487,中国の[単位]に換算します。,换算成中国的单位。,49
482,1792629,7494340,小さじ,【名词】小匙，小勺,1133488,これはスープ用の[小さじ]です。,这是喝汤用的小勺。,49
483,2010936,7144531,換算,【名・他动词・サ变/三类】换算，折合,962739,１インチはセンチメートルに[換算]すると、約2.54センチメートルになる。,1英寸用厘米换算的话，大约是2.54厘米。,50
484,2231004,7550143,出場,【名・自动词・サ变/三类】（比赛、演出）出场,1176622,オリンピック大会に[出場]する。,参加奥运会比赛。,50
485,2231005,7496437,直通列車,【名词】直达列车,1134868,[直通列車]が出ていますから。,因为有直达列车。,50
486,1792630,7496436,ボリューム,【名词】音量、容量,1134867,ラジオがうるさいなら、[ボリューム]をさげましょうか。,收音机太吵的话，就把音量调低点。,50
487,1792632,7432059,世界遺産,【名词】世界遗产,1137891,さすが[世界遺産]です。,不愧是世界遗产。,50
488,1792633,7499772,観光スポット,【名词】观光点,10045766,八達嶺は万里の長城の[観光スポット]です。,八达岭是万里长城的一个观光点。,50
489,1792634,7496439,超える,【他动词・一段/二类】超过,1135334,中国の単位に換算すれば、１万里を[超え]ますよ。,如果换算成中国的单位，就超过1万里了。,50
490,1792636,7496441,釈放,【名・他动词・サ变/三类】释放，放出,1135336,証拠不十分のため、[釈放]します。,因证据不足而释放。,50
491,1792637,7496442,つまみ食い,【名・他动词・サ变/三类】偷吃,1134874,公金を[つまみ食い]します。,私吞公款。,50
492,1792639,7432012,復習,【名・他动词・サ变/三类】复习,1134876,今日の習ったことを[復習]します。,复习今天学的内容。,50
493,1792640,7496444,成功,【名・自动词・サ变/三类】成功,1135338,失敗は[成功]のもと,失败是成功之母,51
494,1792641,7496445,弱い,【形容词/イ形容词】弱，脆弱，柔弱,921485,力が[弱くて]持ち上がらない。,力量弱举不起来。,51
495,1792642,7496446,厳しい,【形容词/イ形容词】严厉，严格,1134878,あの先生は[厳しい]です。,那位老师十分严格。,51
496,1792643,7496447,贅沢,【名・形容动词/ナ形容词・自动词・サ变/三类】奢望，奢侈，过分,1135339,お金を[贅沢]に使います。,花钱大手大脚。,51
497,1792644,7496448,こっそり,【副词】偷偷地，悄悄地,1135340,[こっそり]と部屋に入ります。,悄悄地进房间。,51
498,1792645,7496449,さすが,【副词】不愧是，果然,1134881,[さすが]世界遺産です。,不愧是“世界遗产”。,51
499,1792646,7526446,実際に,【副词】的确，真的,1145733,見たことがないが、[実際に]起きた事だ。,虽然没有亲眼目睹，但的确是真实发生的事。,51
500,1792647,7456434,商品,【名词】商品,1135343,[商品]は安ければ安いほど売れるでしょう。,商品是越便宜越好卖吧？,51
501,1792648,7458806,ごみ箱,【名词】垃圾箱,1125632,[ごみ箱]はあちらにあります。,垃圾箱在那边。,51
502,1792649,7457693,コップ,【名词】杯子,1096548,[コップ]の中に水を入れてください。,请往杯子里加水。,51
503,1792650,7432156,ペットボトル,【名词】塑料瓶,1134886,[ペットボトル]に水を入れる。,往塑料瓶倒水。,52
504,1792651,7434395,エンジン,【名词】发动机，引擎,1095764,新型の自動車用[エンジン]を開発する。,开发新型的汽车发动机。,52
505,1792652,7431947,タイヤ,【名词】轮胎,1135345,[タイヤ]に空気を入れます。,往轮胎里打空气。,52
506,1792653,7496452,路地,【名词】小巷，胡同,1134889,この[路地]が「胡同」ですね。,这小巷就是“胡同”吧。,52
507,1792654,7100375,日本食,【名词】日本食品,1134890,私は[日本食]が好きです。,我喜欢日本食品。,52
508,1792655,7496453,刺身,【名词】生鲜鱼，贝片,1134891,私は[刺身]が好きではありません。,我不喜欢生鱼片。,52
509,1792656,7496454,棚,【名词】橱柜，搁板,1135347,[棚]には本やレコードが置いている。,架子上放着书和唱片。,52
510,1792657,7496455,畳,【名词】榻榻米,1135348,[畳]は新しければ新しいほどいいです。,榻榻米越新越好。,52
511,1792658,7496456,着物,【名词】和服，衣服,1134894,[着物]を自分で着ることができますか。,能自己穿和服吗？,52
512,1792659,7496457,具合,【名词】情况,1134895,今の[具合]はいかがですか。,现在情况如何？,52
513,1792660,7100329,平仮名,【名词】平假名,1134896,[平仮名]は日本語の基本です。,平假名是日语的基础。,53
514,1792661,7432207,片仮名,【名词】片假名,1135331,[片仮名]も日本語の基本です。,片假名也是日语的基础。,53
515,1792662,7496796,今度,【名词】下次，下回,1135332,また[今度]にしましょう。,下次再说吧！,53
516,1792663,7496458,赤ちゃん,【名词】婴儿，幼儿,1134897,あの[赤ちゃん]、とてもかわいいです。,那个婴儿真可爱。,53
517,1792664,7075075,半分,【名词】一半,1135349,１００の[半分]は５０です。,一百的一半是五十。,53
518,1792665,7496459,最終,【名词】最终,1134899,上海行きの[最終]便は何時か分かりましたか。,你知道去上海的最晚航班是几点吗？,53
519,1792666,7496460,試合,【名词】比赛，竞赛,1134900,今度の[試合]はとても重要です。,这次的比赛很重要。,53
520,1792667,7452527,英字新聞,【名词】英文报纸,1134901,陳さんは毎日、[英字新聞]を読むようにしています。,老陈坚持每天看英文报纸。,53
521,1792668,7496461,衛星放送,【名词】卫星广播,1134902,[衛星放送]は放送の一つです。,卫星广播是广播的一种。,53
522,1792669,7496462,ストレス,【名词】精神紧张状态，压力,1134903,[ストレス]は体によくないです。,精神紧张对身体不好。,53
523,1792670,7496463,伝統的,【名・形容动词/ナ形容词】传统的,1134904,この辺は北京の[伝統的]な町です。,这一带是北京的传统街道。,54
524,1792671,7496464,入り組む,【自动词・五段/一类】错综复杂,1134905,[入り組んで]いますが、通り抜けられますよ。,虽然七拐八弯，但是能走的出去。,54
525,1792672,7496465,動かす,【他动词・五段/一类】开动，移动，摇动,1135351,この音楽が人の心を[動かし]ます。,这音乐打动人心。,54
526,1792673,7496466,勝つ,【自动词・五段/一类】取胜，获胜,1134907,私たちは試合に[勝ち]ました。,我们赢得了比赛。,54
527,1792674,7437974,通り抜ける,【自动词・一段/二类】穿过，走得出去,10170927,この道は[通り抜け]られますか。,这条道能走得出去吗？,54
528,1792675,7496468,感じる,【自他・一段/二类】感觉，觉得,1134909,胡同は、古い北京が[感じられ]て、楽しいですね。,胡同让我感受到古老的北京，真是太开心了。,54
529,1792676,7431656,取り替える,【他动词・一段/二类】更换，交换,1135352,友達と服を[取り替え]ます。,与朋友交换衣服。,54
530,1792677,7496469,徹夜,【自动词・サ变/三类】熬通宵，彻夜,1135353,[徹夜]して勉強します。,彻夜学习。,54
531,1792678,7496470,火傷,【名・自动词・サ变/三类】烫伤，烧伤,1134912,熱湯で足に[火傷]をした。,开水烫了脚。,54
532,1792679,7496471,なんだか,【副词】总觉得，总有点,1135354,[なんだか]悲しい気分です。,不知怎地感到悲伤。,54
533,1976645,7497936,屋根,【名词】屋顶，房顶；车顶,1137437,[屋根]に上がります。,爬上屋顶。,55
534,1792680,7496472,上野動物園,【名词】上野动物园,1134914,[上野動物園]にいろいろな動物がいます。,上野动物园有好多的动物。,55
535,1792681,7488200,村,【名词】村子，村庄,1134915,私が生きている[村]はとても美しいです。,我生活的村子很美丽。,55
536,1792682,7520202,稲,【名词】稻谷,921768,今年の秋、農民たちは去年よりもっと多くの[稲]を収穫した。,今秋，农民比去年收获了更多的稻子。,55
537,1792683,7432417,霧,【名词】雾,1134917,今朝は[霧]がかかっているために、遠くまで見えないと思いますが。,今天早上有雾，我想可能看不远。,55
538,1792684,7496473,門,【名词】城门，门，大门,1134918,この[門]は、昔、火事のために２度も焼けたことがあるんですよ。,这座城门以前因为火灾烧毁过两次。,55
539,1792685,7463330,コンサート,【名词】音乐会,1135363,[コンサート]はとても賑やかですね。,音乐会真热闹啊！,55
540,1792687,7437621,瑠璃瓦,【名词】琉璃瓦,1134921,あれは「[瑠璃瓦]」と言います。,那是“琉璃瓦”。,55
541,1792688,7496474,黄色,【名词】黄色，黄颜色,1135357,部屋の壁が[黄色]で、とてもきれいです。,房间的墙壁是黄色的，真漂亮啊！,55
542,1792689,7458784,空,【名词】天空,1135358,青い[空]によく合います。,与蓝天很配吧！,55
543,1792690,7496475,バック,【名・自动词・サ变/三类】背景,1135359,あの建物を[バック]にして、一緒に写真を撮りませんか。,以那建筑为背景，一起照张相好吗？,56
544,1792691,7496476,貸しきり,【名词】包租,1134925,ここは[貸しきり]バスのサービスを提供します。,这儿提供包租公共汽车服务。,56
545,1792692,7496477,一般,【名词】一般,10007685,[一般]の会社,普通公司,56
546,1792693,7496478,祖母,【名词】祖母，外婆,1135361,[祖母]と一緒に公園へ行きました。,我和祖母去公园了。,56
547,1792694,7431796,音楽会,【名词】音乐会,1135362,小さな野外[音楽会]を開きます。,举办小型郊外音乐会。,56
548,1792696,7431506,ジャズ,【名词】爵士乐,1134929,私は[ジャズ]が好きです。,我喜欢爵士乐。,56
549,1792697,7455280,舞台,【名词】舞台,1096710,彼女は6歳のとき、初めて[舞台]に出た。,她六岁时第一次登台演出。,56
550,1792698,7496480,円高,【名词】日元升值,1134931,この間は[円高]です。,近段时间日元升值了。,56
551,1792699,7496481,沖,【名词】海上，湖心,1135364,船で[沖]に出ます。,坐船出海。,56
552,1792700,7496482,海外,【名词】海外,1134933,私の親友は[海外]で留学しています。,我的好友在海外留学。,56
553,1792701,7428166,資源,【名词】资源,1134934,天然[資源]は乏しいです。,天然资源匮乏。,57
554,1792702,7431981,気温,【名词】气温,1135365,[気温]の変化が激しいです。,气温骤变。,57
555,1792703,7496483,クジラ,【名词】鲸,1134936,[クジラ]は哺乳動物です。,鲸鱼是哺乳动物。,57
556,1792704,7431928,サメ,【名词】鲨鱼,1135366,海で[サメ]に襲われました。,在海里遭到了鲨鱼的袭击。,57
557,1792705,7496484,ユーフォー,【名词】不明飞行物,1134938,彼女は一度[ユーフォー]を見たことがあったといいました。,她说她曾见过不明飞行物。,57
558,1792706,7496485,昔,【名词】以前,1135367,この門は[昔]、火事のために２度も焼けたことがあります。,这座城门以前因为火灾烧毁过两次。,57
559,1792707,7496486,別名,【名词】别名,10007686,それは張さんの[別名]である。,那是小张的别名。,57
560,1792708,7431983,道路工事,【名词】道路施工,1134941,[道路工事]のために、道が込んでいます。,因道路施工，道路很拥挤。,57
561,1792709,7496487,通勤ラッシュ,【名词】上下班高峰,1134942,ちょうど[通勤ラッシュ]の時間ですから。,正好是上下班高峰时间呐。,57
562,1792710,7496488,通行禁止,【名词】禁止通行,1134943,ここからは[通行禁止]です。,往前禁止通行。,57
563,2236178,7496658,便利さ,【名词】方便程度,1135173,地下鉄は交通の[便利さ]を高めます。,地铁提高了交通的方便程度。,58
564,1792711,7456928,遠く,【名词】远处，远方,1135369,[遠く]まで見えません。,看不到远处。,58
565,1792712,7496489,見渡す,【他动词・五段/一类】眺望，远眺,1134945,天安門からはいろんな建物が[見渡せる]んですか。,从天安门上可以看到各种各样的建筑吗？,58
566,1792713,7496490,続く,【自动词・五段/一类】继续，持续,1135371,この暑さはいつまで[続き]ますか。,这炎热要持续到什么时候啊？,58
567,1792714,7496491,なくなる,【自动词・五段/一类】完，丢失,1134947,一切は[なくなり]ました。,一切都没了。,58
568,1792715,7456366,育つ,【自动词・五段/一类】发育，生长，成长；（技能）长进,1106945,子どもは田舎にいると丈夫に[育つ]。,孩子在农村里长大会长得很结实。,58
569,1792716,7449125,増える,【自动词・一段/二类】增加，增多,1135373,最近、中国へ旅行に行く日本人が[増え]てきました。,最近，来中国旅行的日本人多了。,58
570,1792717,7496493,連れる,【自他・一段/二类】带，领,1135374,子どもを[連れて]海に行きます。,领着孩子到海边去。,58
571,1792718,7497301,欠席,【名・自动词・サ变/三类】缺席，不参加（会议、仪式等）；（学生）缺课，不上课,1135894,明日の会議に出席しますか、[欠席]しますか。,你出席不出席明天的会议？,58
572,1792719,7430692,影響,【名・自动词・サ变/三类】影响,1134951,台風の[影響]が大きいです。,台风的影响很大。,58
573,2258613,7488189,娘,【名词】（我的）女儿；年轻姑娘，少女,10007687,[娘]はまだ独身です。,我女儿还是单身。,59
574,1792721,7431899,輸入,【名・他动词・サ变/三类】输入，进口,1134953,石油を大量に[輸入]します。,大量进口石油。,59
575,1792722,7496495,せっかく,【副词】好（不）容易，特意,1134954,[せっかく]来てくれたのに、留守にして、すみませんでした。,你好不容易来一次我却不在家，实在是抱歉。,59
576,1792723,7496496,絶対,【名词・副词】绝对，一定,1135375,私は映画を見て、[絶対]来たいと思っていたんです。,我就是看了电影后，想一定要来的。,59
577,1792724,7496497,紫禁城,【名词】紫禁城,1134956,ここは、別名「[紫禁城]」と言って、映画の舞台になった所です。,这里又称“紫禁城”，还是拍电影的舞台呢！,59
578,1792725,7496498,モノレール,【名词】单轨铁路，单轨电车,10007688,この[モノレール]は先月開通したばかりです。,这条单轨铁路是上个月刚开通的。,59
579,1792726,7496499,オイル,【名词】油，润滑油,1137902,[オイル]の価格が高いですね。,油价真高呢！,59
580,1792727,7496500,ダンス,【名词】跳舞，舞,1135377,彼女は週末に[ダンス]を勉強しています。,她周末学舞蹈。,59
581,1792728,7496501,時代,【名词】时代,1152812,今は平和[時代]です。,如今是和平时代，,59
582,1792730,7431920,子犬,【名词】小狗,1096871,この[子犬]は生まれたばかりで、名前がまだありません。,这个小狗刚出生，还没有名字。,59
583,1792731,7457253,都会,【名词】都市，城市,1135381,私は[都会]に憧れます。,我向往大城市。,60
584,1792732,7496503,劇場,【名词】剧场，剧院,1137903,この[劇場]、新しそうですね。,这个剧院好像很新呢！,60
585,1792733,7496504,試写会,【名词】试映会，预映会,1134965,小林さんは[試写会]の招待券を受けました。,小林先生收到了试映会的邀请函。,60
586,1792734,7431077,耳,【名词】耳朵,1134966,まだ[耳]の奥に音楽が残っています。,还余音绕耳呢。,60
587,1792735,7496505,奥,【名词】里头，内部；深处,1135383,山の[奥]に隠れます。,隐藏在深山里。,60
588,1792736,7496506,機嫌,【名词】情绪，心情,1135384,[機嫌]が悪くなりました。,心里不痛快了。,60
589,1792737,7496507,先日,【名词】前几天，前些天,1095909,[先日]は失礼しました。,上次打扰您了。,60
590,1792738,7154711,コピー機,【名词】复印机,1134968,[コピー機]でこのファイルをコピーしてください。,用复印机把这文件复印下。,60
591,1792739,7431815,券,【名词】票；证,1096847,すみませんが、入場[券]がないと中に入ってはいけません。,对不起，没有入场券不能进去。,60
592,1792740,7496510,最終便,【名词】最晚航班,1134970,上海行きの[最終便]は何時か分かりましたか。,知道去上海的最晚航班是几点吗？,60
593,2236180,7496512,招待券,【名词】招待券，请帖,1134972,私、大学時のクラスメートの結婚の[招待券]を受け取りました。,我收到了大学同学的结婚请帖。,61
594,1792741,7520839,入場券,【名词】入场券，门票,1159971,音楽会の[入場券]が手に入った。,买到了音乐会的入场券。,61
595,1792743,7496513,回数券,【名词】次数券；联票,10142029,[回数券]は何枚持っていますか。,你有几张次数券？,61
596,1792744,7499773,向かう,【自动词・五段/一类】往……去,1134974,来年、私はイタリアに[向かい]ます。,明年我将去意大利。,61
597,1792745,7496515,揃える,【他动词・一段/二类】备齐，凑齐；使一致,1134975,会議用の資料を[揃えて]おいてください。,请事先把会议用的资料备好。,61
598,1792746,7496516,漏れる,【自动词・一段/二类】漏，泄漏,10007689,ガスが辺りに[漏れ]ました。,煤气向周围泄漏。,61
599,1792747,7496517,開通,【名・自他・サ变/三类】开通,1134977,この鉄道はもう全線[開通]しました。,这条铁路已全线通车。,61
600,1792748,7100838,改築,【名・他动词・サ变/三类】改建,1134978,去年[改築]したばかりです。,去年才改建的。,61
601,1792749,7426725,完成,【名・自他・サ变/三类】完成,1135388,10年かかって、やっと研究を[完成]しました。,花了十年功夫终于完成了研究。,61
602,1792750,7432034,入社,【名・自动词・サ变/三类】进公司（工作）,1160131,電気会社に[入社]した。,进电力公司工作了。,61
603,1792751,7496519,小鳥,【名词】小鸟，鸟儿,1134981,陳さんは飼っていた[小鳥]に逃げられました。,小陈养的小鸟逃走了。,62
604,1792752,7496520,万博,【名词】世博会，万国博览会,1995451,２０１０年に上海で[万博]が開かれました。, 2010年，世博会在上海举行。,62
605,1792753,7496521,遺跡,【名词】遗址，遗迹,1134983,建設現場から[遺跡]を掘り出した。,从建筑工地挖掘出古迹。,62
606,1792754,7458688,上司,【名词】上司,1135390,彼は仕事がよくできるので、[上司]から重んじられています。,"他工作能力强,所以受领导的器重。",62
607,1792755,7452514,すり,【名词】扒手，小偷,1135391,[すり]なんて、とてもいやです。,真的很讨厌小偷啥的。,62
608,1792756,7431625,世代,【名词】世代；一代,1135392,子供からお年寄りまで、幅広い[世代]に人気があります。,从小孩到老人，广受欢迎。,62
609,1792757,7496522,市場,【名词】市场,1135393,清涼飲料水の[市場]は今後も成長が見込まれます。,可以预见清凉饮料水的市场今后还会增长。,62
610,1792758,7458739,調査,【名・他动词・サ变/三类】调查,1135394,[調査]レポート,调查报告,62
611,1792759,7496523,出荷,【名・他动词・サ变/三类】上市，运出货物,1135395,製造から[出荷]に至るまで,从生产到上市,62
612,1792760,7496524,成長,【名・自动词・サ变/三类】成长,1135396,子どもの[成長]は速いです。,孩子长得快。,62
613,1792761,7457937,嵐,【名词】暴风雨，风暴,1134991,一日中、[嵐]が吹き通しました。,整天暴风雨大作。,63
614,1792762,7431749,ダイナマイト,【名词】炸药,1134992,[ダイナマイト]で岩を崩しました。,用炸药炸毁岩石。,63
615,1792763,7496525,ネーミング,【名词】名称，命名，取名,1135398,[ネーミング]が売れ行きに影響します。,命名对销售有影响。,63
616,1792764,7496526,コストダウン,【名词】降低成本,1135399,大幅な[コストダウン]が図られています。,打算大幅度降低成本。,63
617,1792765,7496527,低価格,【名词】低价（格）,1135400,[低価格]が実現できました。,实现了低价销售。,63
618,1792766,7106018,牛肉,【名词】牛肉,1125236,[牛肉]を食べます。,吃牛肉。,63
619,1792767,7455375,おととし,【名词】前年,1134997,この本は彼が[おととし]書いたものです。,这本书是他前年写的。,63
620,1792768,7496528,今後,【名词】今后,1135402,彼は[今後]どうなるか分かりません。,不知他今后会怎样。,63
621,1792769,7496529,全て,【名词・副词】全部，所有,1135403,[すべて]がコンピュータで管理されます。,全部都采用计算机管理。,63
622,1792770,7496530,びしょぬれ,【名词】落汤鸡，湿透，濡湿,1135000,彼は全身[びしょぬれ]になりました。,他全身湿透了。,63
623,1792771,7496531,魅力,【名词】吸引力，魅力,1135404,[魅力]のあるネーミング,有魅力的名字设计,64
624,1792772,7437822,汚職事件,【名词】贪污事件,1135405,この[汚職事件]を調査します。,查清这个贪污案。,64
625,1792773,7496532,市場調査,【名词】市场调查,1135406,[市場調査]によって、消費者の需要が分かります。,通过市场调查了解消费者的需求。,64
626,1792774,7496533,交通事情,【名词】交通状况,1137904,北京の[交通事情]は大変ですね。,北京的交通状况很让人头疼呢！,64
627,1792775,7459160,合弁会社,【名词】合资公司,1135407,一昨年、北京に[合弁会社]が作られました。,前年，合资公司在北京成立了。,64
628,1792776,7452510,一昨年,【名词】前年,1135408,[一昨年]日本留学をしました。,前年，我去日本留学了。,64
629,1792777,7432015,昨年,【名词】去年,1135409,[昨年]から大量に製造されるようになりました。,从去年起批量生产。,64
630,1792778,7497450,叱る,【他动词・五段/一类】批评，申斥，责备,1136061,子供を[叱り]ます。,批评孩子。,64
631,1792779,7496535,かむ,【他动词・五段/一类】咬，嚼,1135009,犬に[かまれ]ました。,被狗咬了。,64
632,1792780,7496536,誘う,【他动词・五段/一类】邀请，约请,1135410,友人を自宅に[誘い]ます。,邀请朋友来自己家。,64
633,1792781,7496537,巻き込む,【他动词・五段/一类】卷入，卷进,1135411,機械に手を[巻き込まれ]てしまいました。,手被卷进机器里了。,65
634,1792782,7496538,至る,【自动词・五段/一类】到达，达到,1135412,東京に[至り]ます。,到达东京。,65
635,1792783,7496539,見つかる,【自动词・五段/一类】找到，发现,1135413,[見つかられ]ますとやばいですね。,被发现可不妙啊。,65
636,1792784,7496540,踏む,【他动词・五段/一类】踩，踏,1135014,ようやく故郷の地を[踏み]ました。,终于踏上了故乡的土地。,65
637,1792785,7496541,図る,【他动词・五段/一类】谋求；考虑,1135414,大幅なコストダウンを[図り]ます。,谋求大幅度的降价。,65
638,1792787,7496543,盗む,【他动词・五段/一类】盗取，偷盗,1135416,彼は時計を[盗まれ]ました。,他的表被偷了。,65
639,1792788,7496544,起こす,【他动词・五段/一类】叫醒，唤醒,1137905,深い眠りから[起こされ]ました。,从酣睡中被唤醒。,65
640,1792789,8855860,褒める,【他动词・一段/二类】赞扬。夸奖。表扬。,1971093,彼の行動は多くの人に[褒められた]。,他的行动受到很多人的称赞。,65
641,1792790,7496546,求める,【他动词・一段/二类】要求；追求；寻求,1135418,真理を[求め]ます。,追求真理。,65
642,1792791,7496547,いじめる,【他动词・一段/二类】欺负，折磨，欺侮,922385,そんなに[いじめ]ないでください。,请不要那么刁难我。,66
643,1792792,7496548,ぶつける,【他动词・一段/二类】碰上，撞上；扔，投，掷,1135021,塀にボールを[ぶつけ]ました。,把球扔到围墙上。,66
644,1792793,7447576,発見,【名・他动词・サ变/三类】发现,1135419,新大陸を[発見]します。,发现新大陆。,66
645,1792794,7106084,辞職,【名・他动词・サ变/三类】辞职,1135023,[辞職]の意志を表明しました。,表明辞职的意思。,66
646,1792795,7496549,創立,【名・他动词・サ变/三类】成立，创立,1135024,専門学校を[創立]します。,创办专门学校。,66
647,1792796,7496550,依頼,【名・他动词・サ变/三类】委托，请求,1135025,友達に[依頼]して手紙をとどけました。,委托朋友把信送去了。,66
648,1792797,7496551,発売,【名・他动词・サ变/三类】上市，发售，出售,1135026,[発売]と同時に売り切れました。,一出售立即卖光了。,66
649,1792798,7496552,開発,【名・他动词・サ变/三类】开发,1135027,新しい分野を[開発]します。,开辟新的领域。,66
650,1792799,7496553,製造,【名・他动词・サ变/三类】生产，制造,1135028,原料を加工して商品を[製造]します。,加工原料制造商品。,66
651,1792800,7496554,管理,【名・他动词・サ变/三类】管理,1135029,財産の[管理]を母に託しました。,委托母亲进行财产管理。,66
652,1792801,7106111,実現,【名・自他・サ变/三类】实现,1135030,長年の夢を[実現]しました。,实现了长年的梦想。,67
653,1792802,7496555,洗練,【名・他动词・サ变/三类】精炼，洗练,1135420,[洗練]されたデザイン,简洁的设计,67
654,1792803,7457055,放送,【名・他动词・サ变/三类】广播，播送,1135032,ニュースを[放送]します。,播送新闻。,67
655,1792804,7457426,生産,【名・他动词・サ变/三类】生产,1135033,農業[生産]は社会発展の礎です。,农业生产是社会发展的基石。,67
656,1792805,7496556,翻訳,【名・他动词・サ变/三类】翻译，笔译,1137906,この言葉を[翻訳]するのは難しいです。,这句话比较难翻译。,67
657,1792806,7457545,発明,【名・他动词・サ变/三类】发明,1135035,エジソンは電灯を[発明]しました。,爱迪生发明了电灯。,67
658,1792807,7437985,観客,【名词】观众,1135036,この映画は[観客]を感動させました。,这部影片使观众大受感动。,67
659,1792808,7496557,空腹,【名词】空肚子，空腹，饿,1135037,この薬は[空腹]時に服用のことです。,这剂药必须空肚子吃。,67
